company,agency_name,agency_type,sworn_active_persnl,hq_addr1,hq_addr2,hq_city,hq_state,hq_zip,addr1,addr2,po_box,city,state,county,zip,hq_ph,hq_fax,org_type,website,fips,Full_Address,Latitude,Longitude
Shreveport Police Department,Lincoln Parish Sheriff's Office,Sheriff's office,46, , , , , ,Po Box 2070, , ,Ruston,LA,Lincoln,71270, , , , ,22061,"Po Box 2070, Ruston, LA 71270",32.5262454,-92.6489803
Shreveport Police Department,Grant Parish Sheriff's Office,Sheriff's office,45, , , , , ,Po Box 187, , ,Colfax,LA,Grant,71417, , , , ,22043,"Po Box 187, Colfax, LA 71417",31.5190623,-92.706816
Shreveport Police Department,Natchitoches Parish Sheriff's Office,Sheriff's office,45, , , , , ,Po Box 266,200 Church St, ,Natchitoches,LA,Natchitoches,71458, , , , ,22069,"Po Box 266, Natchitoches, LA 71458",31.76182309999999,-93.0882876
Shreveport Police Department,Webster Parish Sheriff's Office,Sheriff's office,40, , , , , ,Po Box 877,410 Main St, ,Minden,LA,Webster,71058, , , , ,22119,"Po Box 877, Minden, LA 71058",32.6160847,-93.2886169
Shreveport Police Department,Claiborne Parish Sheriff's Office,Sheriff's office,37, , , , , ,613 E Main St, , ,Homer,LA,Claiborne,71040, , , , ,22027,"613 E Main St, Homer, LA 71040",32.79295159999999,-93.0548936
Shreveport Police Department,Ruston Police Department,Local police department,36, , , , , ,5117 N Winnifred Street,5219 N SHIRLEY STREET, ,Ruston,LA,Lincoln,71273, , , , ,22061,"5117 N Winnifred Street, Ruston, LA 71273",32.5232053,-92.637927
Shreveport Police Department,Minden Police Department,Local police department,33, , , , , ,Po Box 580, , ,Minden,LA,Webster,71055, , , , ,22119,"Po Box 580, Minden, LA 71055",32.7200835,-93.2986106
Shreveport Police Department,Bienville Parish Sheriff's Office,Sheriff's office,31, , , , , ,Po Box 328, , ,Arcadia,LA,Bienville,71001, , , , ,22013,"Po Box 328, Arcadia, LA 71001",32.5490406,-92.920158
Shreveport Police Department,Union Parish Sheriff's Office,Sheriff's office,30, , , , , ,100 E Bayou St,Ste 101, ,Farmerville,LA,Union,71241, , , , ,22111,"100 E Bayou St, Farmerville, LA 71241",32.7736793,-92.404952
Shreveport Police Department,Leesville Police Department,Local police department,28, , , , , ,101 West Lee St., , ,Leesville,LA,Vernon,71496, , , , ,22115,"101 West Lee St., Leesville, LA 71496",31.1435055,-93.2642291
Shreveport Police Department,Red River Parish Sheriff's Office,Sheriff's office,26, , , , , ,Po Box 375,615 E Carroll St, ,Coushatta,LA,Red River,71019, , , , ,22081,"Po Box 375, Coushatta, LA 71019",32.0148834,-93.3421165
Shreveport Police Department,Winn Parish Sheriff's Office,Sheriff's office,23, , , , , ,Po Box 950, , ,Winnfield,LA,Winn,71483, , , , ,22127,"Po Box 950, Winnfield, LA 71483",31.9254413,-92.6395931
Shreveport Police Department,Northwestern State University of Louisiana Police,Special jurisdiction,20, , , , , ,College Ave, , ,Natchitoches,LA,Natchitoches,71497, , , , ,22069,"College Ave, Natchitoches, LA 71497",31.7545894,-93.1001788
Shreveport Police Department,Louisiana Tech University Police,Special jurisdiction,19, , , , , ,P.O. Box 3003,P.O. BOX 3003, ,Ruston,LA,Lincoln,71272, , , , ,22061,"P.O. Box 3003, Ruston, LA 71272",32.531509,-92.6293223
Shreveport Police Department,University of Louisiana - Monroe Police,Special jurisdiction,18, , , , , ,605 N. Mcguire, , ,Monroe,LA,Ouachita,71209, , , , ,22073,"605 N. Mcguire, Monroe, LA 71209",32.527143,-92.0787827
Shreveport Police Department,Springhill Police Department,Local police department,15, , , , , ,025 Clinic St., , ,Springhill,LA,Webster,71075, , , , ,22119,"025 Clinic St., Springhill, LA 71075",33.00468910000001,-93.4606822
Shreveport Police Department,Marion Police Department,Local police department,-9, , , , , ,P.O. Box 158, , ,Marion,LA,Union,71260, , , , ,22111,"P.O. Box 158, Marion, LA 71260",32.9015214,-92.2420822
Shreveport Police Department,Dubberly Police Department,Local police department,-9, , , , , ,1748 Brushwood Dr, , ,Dubberly,LA,Webster,71024, , , , ,22119,"1748 Brushwood Dr, Dubberly, LA 71024",32.541483,-93.236302
Shreveport Police Department,Florien Police Department,Local police department,-9, , , , , ,Po Box 68, , ,Florien,LA,Sabine,71429, , , , ,22085,"Po Box 68, Florien, LA 71429",31.4437889,-93.4573959
Shreveport Police Department,Bossier City Fire Department,Career,185,620 Benton RD, ,Bossier City,LA,71111, , ,PO Box 5337,Bossier City,LA,Bossier,71171-5337,318-741-8700,318-741-8739,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.bossiercity.org/Fire/, ," , Bossier City, LA 71171-5337",32.5170024,-93.7168371
Shreveport Police Department,Monroe Fire Department,Career,182,1810 Martin Luther King Jr DR, ,Monroe,LA,71202-4518,1810 Martin Luther King Jr DR, , ,Monroe,LA,Ouachita,71202-4518,318-329-2474,318-329-4189,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.monroela.us/government/departments-divisions/fire-department, ,"1810 Martin Luther King Jr DR, Monroe, LA 71202-4518",32.485377,-92.0855734
Shreveport Police Department,Natchitoches Fire Department,Career,44,578 2ND ST, ,Natchitoches,LA,71457-4646,578 2ND ST, , ,Natchitoches,LA,Natchitoches,71457-4646,318-357-3860,318-357-3868,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"578 2ND ST, Natchitoches, LA 71457-4646",31.7608358,-93.0880958
Shreveport Police Department,Ruston Fire Department,Career,53,920 E Georgia AVE, ,Ruston,LA,71270-3937,920 E Georgia AVE, , ,Ruston,LA,Lincoln,71270-3937,318-251-8607, ,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.ruston.org/fire-department, ,"920 E Georgia AVE, Ruston, LA 71270-3937",32.532758,-92.6251153
Shreveport Police Department,Shreveport Fire Department,Career,600,263 N Common ST, ,Shreveport,LA,71101-2615,263 N Common ST, , ,Shreveport,LA,Caddo,71101-2615,318-673-6650,318-673-6656,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.shreveportla.gov/, ,"263 N Common ST, Shreveport, LA 71101-2615",32.520407,-93.7607634
Shreveport Police Department,West Monroe Fire Department,Career,43,4341 Cypress ST, ,West Monroe,LA,71291-7403,4341 Cypress ST, , ,West Monroe,LA,Ouachita,71291-7403,318-397-0758,318-397-6939,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"4341 Cypress ST, West Monroe, LA 71291-7403",32.5158959,-92.1716752
Soddy Daisy Police Department,Cleveland Police Department,Local police department,89, , , , , ,209 W Main Street, , ,Cleveland,TN,Bradley,37311, , , , ,47011,"209 W Main Street, Cleveland, TN 37311",35.0981107,-84.9297206
Soddy Daisy Police Department,Sevier County Sheriff's Office,Sheriff's office,82, , , , , ,106 W Bruce St, , ,Sevierville,TN,Sevier,37862, , , , ,47155,"106 W Bruce St, Sevierville, TN 37862",35.8671334,-83.56626969999999
Soddy Daisy Police Department,Smyrna Police Department,Local police department,79, , , , , ,325 W. Glenwood Street, , ,Smyrna,TN,Rutherford,37167, , , , ,47149,"325 W. Glenwood Street, Smyrna, TN 37167",35.9417793,-86.5143602
Soddy Daisy Police Department,Coffee County Sheriff's Office,Sheriff's office,76, , , , , ,4 County Complex, , ,Manchester,TN,Coffee,37355, , , , ,47031,"4 County Complex, Manchester, TN 37355",35.4943674,-86.0729898
Soddy Daisy Police Department,Lebanon Police Department,Local police department,70, , , , , ,40 E. Maple, , ,Lebanon,TN,Wilson,37087, , , , ,47189,"40 E. Maple, Lebanon, TN 37087",36.1985366,-86.2944185
Soddy Daisy Police Department,Cookeville Police Department,Local police department,70, , , , , ,P.O. Box 849, , ,Cookeville,TN,Putnam,38503, , , , ,47141,"P.O. Box 849, Cookeville, TN 38503",36.16332999999999,-85.50542999999999
Soddy Daisy Police Department,McMinn County Sheriff's Office,Sheriff's office,60, , , , , ,1319 S White St,PO Box 649, ,Athens,TN,McMinn,37303, , , , ,47107,"1319 S White St, Athens, TN 37303",35.4224034,-84.5825629
Soddy Daisy Police Department,Putnam County Sheriff's Office,Sheriff's office,58, , , , , ,13 Keightly Rd,PO Box 495, ,Cookeville,TN,Putnam,38501, , , , ,47141,"13 Keightly Rd, Cookeville, TN 38501",36.240078,-85.5247372
Soddy Daisy Police Department,Oak Ridge Police Department,Local police department,57, , , , , ,P.O. Box 1, , ,Oak Ridge,TN,Anderson,37831, , , , ,47001,"P.O. Box 1, Oak Ridge, TN 37831",35.9978822,-84.167516
Soddy Daisy Police Department,Anderson County Sheriff's Office,Sheriff's office,57, , , , , ,141 S Main St, , ,Clinton,TN,Anderson,37716, , , , ,47001,"141 S Main St, Clinton, TN 37716",36.0985345,-84.13432879999999
Soddy Daisy Police Department,Loudon County Sheriff's Office,Sheriff's office,57, , , , , ,12680 Highway 11 W Ste 1, , ,Lenoir City,TN,Loudon,37771, , , , ,47105,"12680 Highway 11 W Ste 1, Lenoir City, TN 37771",35.7716771,-84.3119897
Soddy Daisy Police Department,Sevierville Police Department,Local police department,55, , , , , ,300 Gary R. Wade Blvd, , ,Sevierville,TN,Sevier,37862, , , , ,47155,"300 Gary R. Wade Blvd, Sevierville, TN 37862",35.8646326,-83.5582484
Soddy Daisy Police Department,Pigeon Forge Police Department,Local police department,54, , , , , ,P.O. Box 1350, , ,Pigeon Forge,TN,Sevier,37868, , , , ,47155,"P.O. Box 1350, Pigeon Forge, TN 37868",35.7899653,-83.5499731
Soddy Daisy Police Department,Rhea County Sheriff's Office,Sheriff's office,54, , , , , ,444 2Nd Ave, , ,Dayton,TN,Rhea,37321, , , , ,47143,"444 2Nd Ave, Dayton, TN 37321",35.4953205,-85.0140064
Soddy Daisy Police Department,University of Tennessee at Knoxville Police,Special jurisdiction,52, , , , , ,1101 Cumberland Ave., , ,Knoxville,TN,Knox,37996, , , , ,47093,"1101 Cumberland Ave., Knoxville, TN 37996",35.9597059,-83.9252861
Soddy Daisy Police Department,Maryville Police Department,Local police department,52, , , , , ,418 W. Broadway Ave., , ,Maryville,TN,Blount,37801, , , , ,47009,"418 W. Broadway Ave., Maryville, TN 37801",35.7516603,-83.97455769999999
Soddy Daisy Police Department,Cumberland County Sheriff's Office,Sheriff's office,46, , , , , ,Po Box 56,166 Courthouse Square, ,Crossville,TN,Cumberland,38555, , , , ,47035,"Po Box 56, Crossville, TN 38555",35.9186133,-84.9609464
Soddy Daisy Police Department,Gatlinburg Police Department,Local police department,45, , , , , ,P.O. Box 5, , ,Gatlinburg,TN,Sevier,37738, , , , ,47155,"P.O. Box 5, Gatlinburg, TN 37738",35.6806515,-83.6494
Soddy Daisy Police Department,Lavergne Police Department,Local police department,44, , , , , ,5093 Murfreesboro Rd., , ,Lavergne,TN,Rutherford,37086, , , , ,47149,"5093 Murfreesboro Rd., Lavergne, TN 37086",36.022115,-86.5802677
Soddy Daisy Police Department,Mount Juliet Police Department,Local police department,41, , , , , ,P.O. Box 322, , ,Mount Juliet,TN,Wilson,37122, , , , ,47189,"P.O. Box 322, Mount Juliet, TN 37122",36.200055,-86.5186054
Soddy Daisy Police Department,Crossville Police Department,Local police department,41, , , , , ,Post Office Box 100, , ,Crossville,TN,Cumberland,38555, , , , ,47035,"Post Office Box 100, Crossville, TN 38555",35.9186133,-84.9609464
Soddy Daisy Police Department,Shelbyville Police Department,Local police department,41, , , , , ,303 Main St., , ,Shelbyville,TN,Bedford,37160, , , , ,47003,"303 Main St., Shelbyville, TN 37160",35.4845644,-86.4600168
Soddy Daisy Police Department,Alcoa Police Department,Local police department,40, , , , , ,2020 N. Wright Road, , ,Alcoa,TN,Blount,37701, , , , ,47009,"2020 N. Wright Road, Alcoa, TN 37701",35.8087132,-83.97616239999999
Soddy Daisy Police Department,Warren County Sheriff's Office,Sheriff's office,40, , , , , ,121 N A St, , ,Mc Minnville,TN,Warren,37110, , , , ,47177,"121 N A St, Mc Minnville, TN 37110",35.6214097,-85.7256372
Soddy Daisy Police Department,Tullahoma Police Department,Local police department,39, , , , , ,P.O. Box 807, , ,Tullahoma,TN,Coffee,37388, , , , ,47031,"P.O. Box 807, Tullahoma, TN 37388",35.3620235,-86.20943419999999
Soddy Daisy Police Department,Roane County Sheriff's Office,Sheriff's office,37, , , , , ,200 Main St, , ,Kingston,TN,Roane,37763, , , , ,47145,"200 Main St, Kingston, TN 37763",35.8809084,-84.5085447
Soddy Daisy Police Department,McMinnville Police Department,Local police department,36, , , , , ,P.O. Box 7088, , ,McMinnville,TN,Warren,37111, , , , ,47177,"P.O. Box 7088, McMinnville, TN 37111",35.69,-85.78
Soddy Daisy Police Department,Monroe County Sheriff's Office,Sheriff's office,36, , , , , ,301 N College Ave,Justice Building, ,Madisonville,TN,Monroe,37354, , , , ,47123,"301 N College Ave, Madisonville, TN 37354",35.5211302,-84.3632322
Soddy Daisy Police Department,Bedford County Sheriff's Office,Sheriff's office,35, , , , , ,1345 Falling Creek Rd, , ,Shelbyville,TN,Bedford,37160, , , , ,47003,"1345 Falling Creek Rd, Shelbyville, TN 37160",35.483406,-86.46027169999999
Soddy Daisy Police Department,Franklin County Sheriff's Office,Sheriff's office,34, , , , , ,157 Lincoln Way E, , ,Winchester,TN,Franklin,37398, , , , ,47051,"157 Lincoln Way E, Winchester, TN 37398",35.1859163,-86.11220709999999
Soddy Daisy Police Department,East Ridge Police Department,Local police department,33, , , , , ,4214 Ringgold Rd., , ,East Ridge,TN,Hamilton,37412, , , , ,47065,"4214 Ringgold Rd., East Ridge, TN 37412",34.9966382,-85.24245499999999
Soddy Daisy Police Department,Lewisburg Police Department,Local police department,32, , , , , ,Post Office Box 548, , ,Lewisburg,TN,Marshall,37091, , , , ,47117,"Post Office Box 548, Lewisburg, TN 37091",35.4492404,-86.7888887
Soddy Daisy Police Department,Manchester Police Department,Local police department,32, , , , , ,"3215 Long Lane, P.O.Box 830", , ,Manchester,TN,Coffee,37355, , , , ,47031,"3215 Long Lane, P.O.Box 830, Manchester, TN 37355",35.4817431,-86.0885993
Soddy Daisy Police Department,Middle Tennessee State University Police,Special jurisdiction,31, , , , , ,M.T.S.U. Box 141, , ,Murfreesboro,TN,Rutherford,37132, , , , ,47149,"M.T.S.U. Box 141, Murfreesboro, TN 37132",35.8434555,-86.3706605
Soddy Daisy Police Department,Campbell County Sheriff's Office,Sheriff's office,30, , , , , ,600 W Boxelder Rd, , ,Jacksboro,TN,Campbell,37757, , , , ,47013,"600 W Boxelder Rd, Jacksboro, TN 37757",36.3301462,-84.1868333
Soddy Daisy Police Department,Scott County Sheriff's Office,Sheriff's office,29, , , , , ,301 S Fuller St, , ,Huntsville,TN,Scott,37756, , , , ,47151,"301 S Fuller St, Huntsville, TN 37756",36.409801,-84.49049389999999
Soddy Daisy Police Department,Athens Police Department,Local police department,29, , , , , ,951 E Hobbs Street, , ,Athens,TN,McMinn,37303, , , , ,47107,"951 E Hobbs Street, Athens, TN 37303",35.4428512,-84.5929898
Soddy Daisy Police Department,White County Sheriff's Office,Sheriff's office,28, , , , , ,1600 E Booth Rd Ste 100, , ,Sparta,TN,White,38583, , , , ,47185,"1600 E Booth Rd Ste 100, Sparta, TN 38583",35.9258985,-85.46414209999999
Soddy Daisy Police Department,Soddy Daisy Police Department,Local police department,27, , , , , ,9835 Dayton Pike, , ,Soddy Daisy,TN,Hamilton,37379, , , , ,47065,"9835 Dayton Pike, Soddy Daisy, TN 37379",35.2304798,-85.2098135
Soddy Daisy Police Department,Knoxville Metro Airport Authority Police,Special jurisdiction,27, , , , , ,P.O. Box 15600, , ,Knoxville,TN,Blount,37901, , , , ,47009,"P.O. Box 15600, Knoxville, TN 37901",35.9606384,-83.9207392
Soddy Daisy Police Department,Clinton Police Department,Local police department,24, , , , , ,322 East Michigan Ave, , ,Clinton,TN,Anderson,37716, , , , ,47001,"322 East Michigan Ave, Clinton, TN 37716",36.1034126,-84.1318632
Soddy Daisy Police Department,Lincoln County Sheriff's Office,Sheriff's office,24, , , , , ,4151 Thornton Taylor Pkwy, , ,Fayetteville,TN,Lincoln,37334, , , , ,47103,"4151 Thornton Taylor Pkwy, Fayetteville, TN 37334",35.15894,-86.5521486
Soddy Daisy Police Department,Overton County Sheriff's Office,Sheriff's office,24, , , , , ,1010 John T Poindexter Dr, , ,Livingston,TN,Overton,38570, , , , ,47133,"1010 John T Poindexter Dr, Livingston, TN 38570",36.3954294,-85.3235567
Soddy Daisy Police Department,Macon County Sheriff's Office,Sheriff's office,24, , , , , ,1820 Lakeside Dr, , ,Lafayette,TN,Macon,37083, , , , ,47111,"1820 Lakeside Dr, Lafayette, TN 37083",36.5211623,-86.0263732
Soddy Daisy Police Department,Lenoir City Police Department,Local police department,23, , , , , ,260 S. Grand Street, , ,Lenoir City,TN,Loudon,37771, , , , ,47105,"260 S. Grand Street, Lenoir City, TN 37771",35.7910431,-84.26121409999999
Soddy Daisy Police Department,Marshall County Sheriff's Office,Sheriff's office,23, , , , , ,209 1St Ave N, , ,Lewisburg,TN,Marshall,37091, , , , ,47117,"209 1St Ave N, Lewisburg, TN 37091",35.4507168,-86.7874235
Soddy Daisy Police Department,Fayetteville Police Department,Local police department,23, , , , , ,308 West Market Street, , ,Fayetteville,TN,Lincoln,37334, , , , ,47103,"308 West Market Street, Fayetteville, TN 37334",35.1520266,-86.57055079999999
Soddy Daisy Police Department,Winchester Police,Local police department,22, , , , , ,401 2nd Ave S.W., , ,Winchester,TN,Franklin,37398, , , , ,47051,"401 2nd Ave S.W., Winchester, TN 37398",35.1825771,-86.1140779
Soddy Daisy Police Department,Red Bank Police Department,Local police department,22, , , , , ,P.O. Box 15069, , ,Red Bank,TN,Hamilton,37415, , , , ,47065,"P.O. Box 15069, Red Bank, TN 37415",35.1562307,-85.2825938
Soddy Daisy Police Department,Lafollette Police Department,Local police department,22, , , , , ,215 S. Tennessee Ave., , ,Lafollette,TN,Campbell,37766, , , , ,47013,"215 S. Tennessee Ave., Lafollette, TN 37766",36.3794084,-84.12122819999999
Soddy Daisy Police Department,Collegedale Police Department,Local police department,21, , , , , ,P.O. Box 1880, , ,Collegedale,TN,Hamilton,37315, , , , ,47065,"P.O. Box 1880, Collegedale, TN 37315",35.0500092,-85.04904979999999
Soddy Daisy Police Department,Harriman Police Department,Local police department,20, , , , , ,P.O. Drawer 433, , ,Harriman,TN,Roane,37748, , , , ,47145,"P.O. Drawer 433, Harriman, TN 37748",35.9419218,-84.5012435
Soddy Daisy Police Department,Whitwell Police Department,Local police department,20, , , , , ,P. O. Box 610, , ,Whitwell,TN,Marion,37397, , , , ,47115,"P. O. Box 610, Whitwell, TN 37397",35.2014631,-85.5191323
Soddy Daisy Police Department,Smith County Sheriff's Office,Sheriff's office,19, , , , , ,217 S Jefferson St, , ,Carthage,TN,Smith,37030, , , , ,47159,"217 S Jefferson St, Carthage, TN 37030",36.2522766,-85.951654
Soddy Daisy Police Department,Marion County Sheriff's Office,Sheriff's office,19, , , , , ,2715 E Highway 76 Ste C, , ,Jasper,TN,Marion,37347, , , , ,47115,"2715 E Highway 76 Ste C, Jasper, TN 37347",35.0742448,-85.6260789
Soddy Daisy Police Department,Sequatchie County Sheriff's Office,Sheriff's office,19, , , , , ,351 Fredonia Rd, , ,Dunlap,TN,Sequatchie,37327, , , , ,47153,"351 Fredonia Rd, Dunlap, TN 37327",35.3810443,-85.3909432
Soddy Daisy Police Department,Sweetwater Police Department,Local police department,18, , , , , ,P.O. Box 267, , ,Sweetwater,TN,Monroe,37874, , , , ,47123,"P.O. Box 267, Sweetwater, TN 37874",35.6014636,-84.46103939999999
Soddy Daisy Police Department,Polk County Sheriffs Office,Sheriff's office,18, , , , , ,164 Industrial Access Circle,PO Box 1189, ,Benton,TN,Polk,37307, , , , ,47139,"164 Industrial Access Circle, Benton, TN 37307",35.1708818,-84.63554239999999
Soddy Daisy Police Department,Oneida Police Department,Local police department,17, , , , , ,P.O. Box 4237, , ,Oneida,TN,Scott,37841, , , , ,47151,"P.O. Box 4237, Oneida, TN 37841",36.4981341,-84.51271620000001
Soddy Daisy Police Department,Dekalb County Sheriff's Office,Sheriff's office,17, , , , , ,100 Public Sq, , ,Smithville,TN,DeKalb,37166, , , , ,47041,"100 Public Sq, Smithville, TN 37166",35.9605022,-85.8137799
Soddy Daisy Police Department,Dayton Police Department,Local police department,17, , , , , ,514 Sixth Ave., , ,Dayton,TN,Rhea,37321, , , , ,47143,"514 Sixth Ave., Dayton, TN 37321",35.4993609,-85.0151599
Soddy Daisy Police Department,Fentress County Sheriff's Office,Sheriff's office,17, , , , , ,Po Box 730,100 S Smith St, ,Jamestown,TN,Fentress,38556, , , , ,47049,"Po Box 730, Jamestown, TN 38556",36.4275699,-84.9318919
Soddy Daisy Police Department,Loudon Police Department,Local police department,16, , , , , ,Po Box 7059,8 Cooper Street, ,Loudon,TN,Loudon,37774, , , , ,47105,"Po Box 7059, Loudon, TN 37774",35.7328541,-84.3338112
Soddy Daisy Police Department,Rockwood Police Department,Local police department,16, , , , , ,32409 Fort St, , ,Rockwood,TN,Roane,37854, , , , ,47145,"32409 Fort St, Rockwood, TN 37854",35.8656284,-84.68494
Soddy Daisy Police Department,Lafayette Police Department,Local police department,16, , , , , ,Post Office Box 87, , ,Lafayette,TN,Macon,37083, , , , ,47111,"Post Office Box 87, Lafayette, TN 37083",36.5211623,-86.0263732
Soddy Daisy Police Department,Lookout Mountain Police Department,Local police department,16, , , , , ,P.O. Box 111, , ,Lookout Mountain,TN,Hamilton,37350, , , , ,47065,"P.O. Box 111, Lookout Mountain, TN 37350",34.9942422,-85.3494027
Soddy Daisy Police Department,Morgan County Sheriff's Office,Sheriff's office,16, , , , , ,119 Lee St Ne, , ,Wartburg,TN,Morgan,37887, , , , ,47129,"119 Lee St Ne, Wartburg, TN 37887",36.1039563,-84.5803124
Soddy Daisy Police Department,Sparta Police Department,Local police department,15, , , , , ,P.O. Box 30, , ,Sparta,TN,White,38583, , , , ,47185,"P.O. Box 30, Sparta, TN 38583",35.9258985,-85.46414209999999
Soddy Daisy Police Department,Signal Mountain Police Department,Local police department,15, , , , , ,1111 Ridgeway Ave., , ,Signal Mountain,TN,Hamilton,37377, , , , ,47065,"1111 Ridgeway Ave., Signal Mountain, TN 37377",35.1691003,-85.3352965
Soddy Daisy Police Department,Tennessee Tech University,Special jurisdiction,15, , , , , ,P.O. Box 5081, , ,Cookeville,TN,Putnam,38505, , , , ,47141,"P.O. Box 5081, Cookeville, TN 38505",36.1755178,-85.5039271
Soddy Daisy Police Department,Livingston Police Department,Local police department,15, , , , , ,208 West Church, , ,Livingston,TN,Overton,38570, , , , ,47133,"208 West Church, Livingston, TN 38570",36.3833961,-85.3230221
Soddy Daisy Police Department,Norris Police Department,Local police department,-9, , , , , ,P.O. Box 1090, , ,Norris,TN,Anderson,37828, , , , ,47001,"P.O. Box 1090, Norris, TN 37828",36.2005773,-84.0722375
Soddy Daisy Police Department,Trousdale County Sheriff's Office,Sheriff's office,-9, , , , , ,315 E Main St, , ,Hartsville,TN,Trousdale,37074, , , , ,47169,"315 E Main St, Hartsville, TN 37074",36.3907415,-86.16434679999999
Soddy Daisy Police Department,Gainesboro Police Department,Local police department,-9, , , , , ,P.O. Box 594, , ,Gainesboro,TN,Jackson,38562, , , , ,47087,"P.O. Box 594, Gainesboro, TN 38562",36.3556149,-85.6588665
Soddy Daisy Police Department,Englewood Police Department,Local police department,-9, , , , , ,333 West National Road, , ,Englewood,TN,McMinn,37329, , , , ,47107,"333 West National Road, Englewood, TN 37329",35.4245183,-84.4874289
Soddy Daisy Police Department,134th CES/CEF Tennessee Air National Guard,Career,35,124 Briscoe DR, ,Louisville,TN,37777-6212,124 Briscoe DR, , ,Louisville,TN,Blount,37777-6212,865-336-3316,865-985-3381,Federal government (Department of Defense fire department), , ,"124 Briscoe DR, Louisville, TN 37777-6212",35.8102869,-84.0041163
Soddy Daisy Police Department,Bledsoe County Volunteer Fire Department District #5,Career,15,RR 5,PO Box 111,Pikeville,TN,37367, , ,PO Box 111,Pikeville,TN,Bledsoe,37367-0111,423-447-6561,423-447-7419,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ," , Pikeville, TN 37367-0111",35.6056231,-85.1888498
Soddy Daisy Police Department,Chattanooga Fire Department,Career,404,910 Wisdom ST, ,Chattanooga,TN,37406-1750,910 Wisdom ST, , ,Chattanooga,TN,Hamilton,37406-1750,423-643-5600,423-643-5610,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.chattanooga.gov/fire-department, ,"910 Wisdom ST, Chattanooga, TN 37406-1750",35.0803346,-85.2630063
Soddy Daisy Police Department,City of Alcoa Fire Department,Career,37,2010 N Wright RD, ,Alcoa,TN,37701,2010 N Wright RD, , ,Alcoa,TN,Blount,37701-3804,865-380-4999,865-380-4989,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"2010 N Wright RD, Alcoa, TN 37701-3804",35.8083125,-83.9762243
Soddy Daisy Police Department,City of Knoxville Fire Department,Career,327,900 E Hill AVE STE 430, ,Knoxville,TN,37915-2570,900 E Hill AVE STE 430, , ,Knoxville,TN,Knox,37915-2570,865-595-4480,865-595-4482,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.cityofknoxville.org/, ,"900 E Hill AVE STE 430, Knoxville, TN 37915-2570",35.9692881,-83.9059274
Soddy Daisy Police Department,City of Loudon Fire Department,Career,40,100 Cedar ST, ,Loudon,TN,37774-1454,100 Cedar ST, , ,Loudon,TN,Loudon,37774-1454,865-408-0408,865-408-0421,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://loudonfd.org/, ,"100 Cedar ST, Loudon, TN 37774-1454",35.7418671,-84.3340664
Soddy Daisy Police Department,City of Murfreesboro Fire Rescue Department (MFRD),Career,233,220 NW Broad ST, ,Murfreesboro,TN,37130-3512,220 NW Broad ST, , ,Murfreesboro,TN,Rutherford,37130-3512,615-893-1422,615-848-3201,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.murfreesborotn.gov/, ,"220 NW Broad ST, Murfreesboro, TN 37130-3512",35.8442163,-86.39361269999999
Soddy Daisy Police Department,City of Oak Ridge Fire Department,Career,70,200 S Tulane AVE, ,Oak Ridge,TN,37830, , ,PO Box 1,Oak Ridge,TN,Anderson,37831-0001,865-425-3520,865-425-3428,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.oakridgetn.gov/department/FireDept/Home, ," , Oak Ridge, TN 37831-0001",36.01,-84.27
Soddy Daisy Police Department,Cleveland Fire Department,Career,106,555 S Ocoee ST, ,Cleveland,TN,37311, , ,PO Box 1519,Cleveland,TN,Bradley,37364-1519,423-476-6713,423-472-9169,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://clevelandtn.gov/, ," , Cleveland, TN 37364-1519",35.1596081,-84.8767992
Soddy Daisy Police Department,Cookeville Fire Department,Career,57,45 E Broad ST, ,Cookeville,TN,38501-3209,45 E Broad ST, , ,Cookeville,TN,Putnam,38501-3209,931-520-5255,931-520-5399,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.cookeville-tn.org/fire/, ,"45 E Broad ST, Cookeville, TN 38501-3209",36.185778,-85.47672600000001
Soddy Daisy Police Department,"LaVergne Fire Department, Inc.",Career,19,169 Stones River RD, ,La Vergne,TN,37086-2835, , ,PO Box 98,La Vergne,TN,Rutherford,37086-0098,615-793-6223,615-793-9440,Contract fire department,https://www.lavergnefire.com, ," , La Vergne, TN 37086-0098",36.0290209,-86.5501654
Soddy Daisy Police Department,Lebanon Fire Department,Career,47,520 Coles Ferry Pike, ,Lebanon,TN,37087,520 Coles Ferry Pike, , ,Lebanon,TN,Wilson,37087-2210,615-443-2903,615-443-2905,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"520 Coles Ferry Pike, Lebanon, TN 37087-2210",36.21802539999999,-86.2966387
